2.500000000000000000e-01,2.523986625671386719e+01,1.274070549011230469e+01,1.714903068542480469e+01,2.886551284790039062e+01,1.382736110687255859e+01
5.000000000000000000e-01,2.800401878356933594e+01,4.680167198181152344e+00,6.140617370605468750e+00,6.423431873321533203e+00,6.216321945190429688e+00
7.500000000000000000e-01,3.121391296386718750e+01,4.518750190734863281e+00,5.537657737731933594e+00,6.007723331451416016e+00,9.223936080932617188e+00
1.000000000000000000e+00,2.462547302246093750e+01,4.669655323028564453e+00,1.685159301757812500e+01,5.071614742279052734e+00,4.852406024932861328e+00
1.250000000000000000e+00,1.821144676208496094e+01,4.565696716308593750e+00,4.430219650268554688e+00,4.930167198181152344e+00,4.568010807037353516e+00
1.500000000000000000e+00,2.018311691284179688e+01,4.545241832733154297e+00,4.149486541748046875e+00,5.119554042816162109e+00,4.675422668457031250e+00
1.750000000000000000e+00,1.584374523162841797e+01,4.344476222991943359e+00,4.193989753723144531e+00,5.606310367584228516e+00,4.399529457092285156e+00
2.000000000000000000e+00,1.420993328094482422e+01,4.223333835601806641e+00,4.344047546386718750e+00,4.645429611206054688e+00,4.352824687957763672e+00
2.250000000000000000e+00,9.406331062316894531e+00,4.607167243957519531e+00,4.050391197204589844e+00,4.407503128051757812e+00,3.960540533065795898e+00
2.500000000000000000e+00,7.434500694274902344e+00,4.688697814941406250e+00,3.923350811004638672e+00,4.375175952911376953e+00,3.864467144012451172e+00
2.750000000000000000e+00,7.012741565704345703e+00,4.777040004730224609e+00,3.846584081649780273e+00,4.353791713714599609e+00,3.718281745910644531e+00
3.000000000000000000e+00,6.786437511444091797e+00,4.673714160919189453e+00,3.919764041900634766e+00,3.836894035339355469e+00,3.820818424224853516e+00
3.250000000000000000e+00,5.330237388610839844e+00,4.589826583862304688e+00,3.700582027435302734e+00,3.622023344039916992e+00,3.585209369659423828e+00
3.500000000000000000e+00,5.137046337127685547e+00,4.685438156127929688e+00,3.594136238098144531e+00,3.514951944351196289e+00,3.603527784347534180e+00
3.750000000000000000e+00,4.989088535308837891e+00,4.638255596160888672e+00,3.543855428695678711e+00,3.656252384185791016e+00,3.420960664749145508e+00
4.000000000000000000e+00,4.925653457641601562e+00,4.516248226165771484e+00,3.577591419219970703e+00,3.245705842971801758e+00,3.430583953857421875e+00
4.250000000000000000e+00,4.350953102111816406e+00,4.579560279846191406e+00,3.440994024276733398e+00,3.404344081878662109e+00,3.255458354949951172e+00
4.500000000000000000e+00,4.396545886993408203e+00,4.664530277252197266e+00,3.347839355468750000e+00,3.506627321243286133e+00,3.296252012252807617e+00
4.750000000000000000e+00,4.692286491394042969e+00,4.629782676696777344e+00,3.392433166503906250e+00,3.531600713729858398e+00,3.120136976242065430e+00
5.000000000000000000e+00,4.347520351409912109e+00,4.547006607055664062e+00,3.387320280075073242e+00,3.033512353897094727e+00,3.078774213790893555e+00
5.250000000000000000e+00,3.850493431091308594e+00,4.555543899536132812e+00,3.261190652847290039e+00,2.921453952789306641e+00,2.983641862869262695e+00
5.500000000000000000e+00,3.891485929489135742e+00,4.679873943328857422e+00,3.197846174240112305e+00,3.185738325119018555e+00,3.205678462982177734e+00
5.750000000000000000e+00,3.967311620712280273e+00,4.645086765289306641e+00,3.173893690109252930e+00,3.083669185638427734e+00,3.225640535354614258e+00
6.000000000000000000e+00,3.838773727416992188e+00,4.622909545898437500e+00,3.212362051010131836e+00,2.794432401657104492e+00,3.182915210723876953e+00
6.250000000000000000e+00,3.555063962936401367e+00,4.471788883209228516e+00,3.055106163024902344e+00,2.992902517318725586e+00,2.944191455841064453e+00
6.500000000000000000e+00,3.445399284362792969e+00,4.516448974609375000e+00,2.988177061080932617e+00,3.311548709869384766e+00,3.019808769226074219e+00
6.750000000000000000e+00,3.415414094924926758e+00,4.475738048553466797e+00,3.051116466522216797e+00,3.190238714218139648e+00,2.948099613189697266e+00
7.000000000000000000e+00,3.372771978378295898e+00,4.470628738403320312e+00,3.054195880889892578e+00,2.810591697692871094e+00,3.105333566665649414e+00
7.250000000000000000e+00,3.363202810287475586e+00,4.428459167480468750e+00,3.007330417633056641e+00,2.878670215606689453e+00,2.905122756958007812e+00
7.500000000000000000e+00,3.195254802703857422e+00,4.531795501708984375e+00,3.604333877563476562e+00,2.685337066650390625e+00,2.867891311645507812e+00
7.750000000000000000e+00,2.932204008102416992e+00,4.497271537780761719e+00,2.952234029769897461e+00,2.765439987182617188e+00,2.645741939544677734e+00
8.000000000000000000e+00,3.080376148223876953e+00,4.522296905517578125e+00,2.949980497360229492e+00,2.541980743408203125e+00,2.825181722640991211e+00
8.250000000000000000e+00,3.229648351669311523e+00,4.137958049774169922e+00,2.944012165069580078e+00,2.816999912261962891e+00,2.633265018463134766e+00
8.500000000000000000e+00,3.338085889816284180e+00,4.311749935150146484e+00,2.932976484298706055e+00,2.984788894653320312e+00,2.636564731597900391e+00
8.750000000000000000e+00,3.356278896331787109e+00,4.377006053924560547e+00,2.939327955245971680e+00,3.063073396682739258e+00,2.557441711425781250e+00
9.000000000000000000e+00,3.383489131927490234e+00,4.301911830902099609e+00,2.816924810409545898e+00,2.849157094955444336e+00,2.500842094421386719e+00
9.250000000000000000e+00,2.947917222976684570e+00,4.137094020843505859e+00,2.651808261871337891e+00,2.429847240447998047e+00,2.497750282287597656e+00
9.500000000000000000e+00,2.818698883056640625e+00,4.266976833343505859e+00,2.737791299819946289e+00,2.577434062957763672e+00,2.487170219421386719e+00
9.750000000000000000e+00,2.728527784347534180e+00,4.251226425170898438e+00,2.562713146209716797e+00,2.867427587509155273e+00,2.482354402542114258e+00
1.000000000000000000e+01,2.871091127395629883e+00,4.161808013916015625e+00,2.625948905944824219e+00,2.562120437622070312e+00,2.441750764846801758e+00
1.025000000000000000e+01,2.679981946945190430e+00,4.222769260406494141e+00,2.693448543548583984e+00,2.401084423065185547e+00,2.311060667037963867e+00
1.050000000000000000e+01,2.611122369766235352e+00,4.483947753906250000e+00,2.637414216995239258e+00,2.778356552124023438e+00,2.447124719619750977e+00
1.075000000000000000e+01,2.737896919250488281e+00,4.404748916625976562e+00,2.550249576568603516e+00,2.687971115112304688e+00,2.701979160308837891e+00
1.100000000000000000e+01,2.690236806869506836e+00,4.423687458038330078e+00,2.523912191390991211e+00,2.167804002761840820e+00,2.550570726394653320e+00
1.125000000000000000e+01,2.534573554992675781e+00,3.796065568923950195e+00,2.436590909957885742e+00,2.401060104370117188e+00,2.361648321151733398e+00
1.150000000000000000e+01,2.710845708847045898e+00,3.999809026718139648e+00,2.754146337509155273e+00,2.459603071212768555e+00,2.380581140518188477e+00
1.175000000000000000e+01,2.911873340606689453e+00,3.831689119338989258e+00,2.395961523056030273e+00,2.388256788253784180e+00,2.283297061920166016e+00
1.200000000000000000e+01,2.931066513061523438e+00,3.725296974182128906e+00,2.461521387100219727e+00,2.142241001129150391e+00,2.203166007995605469e+00
1.225000000000000000e+01,2.851952314376831055e+00,3.401399135589599609e+00,2.468273878097534180e+00,2.264726638793945312e+00,2.198902845382690430e+00
