3.750000000000000000e+00,1.216999962925910950e-01,6.970000267028808594e-02,7.569999992847442627e-02,1.579000055789947510e-01,1.360000073909759521e-01,1.344999969005584717e-01,2.045000046491622925e-01,2.149000018835067749e-01,2.134999930858612061e-01
4.000000000000000000e+00,1.361999958753585815e-01,8.330000191926956177e-02,9.049999713897705078e-02,1.576000005006790161e-01,1.209999993443489075e-01,1.119000017642974854e-01,2.055000066757202148e-01,2.002000063657760620e-01,2.020999938249588013e-01
4.250000000000000000e+00,1.266999989748001099e-01,1.324999928474426270e-01,1.520999968051910400e-01,1.958999931812286377e-01,1.976000070571899414e-01,1.823000013828277588e-01,2.316000014543533325e-01,2.346999943256378174e-01,2.025000005960464478e-01
4.500000000000000000e+00,1.466999948024749756e-01,8.280000090599060059e-02,1.000000014901161194e-01,2.140000015497207642e-01,2.091999948024749756e-01,2.186000049114227295e-01,2.347999960184097290e-01,2.529999911785125732e-01,2.197999954223632812e-01
4.750000000000000000e+00,1.642999947071075439e-01,1.105000004172325134e-01,9.070000052452087402e-02,1.831000000238418579e-01,1.767999976873397827e-01,1.789000034332275391e-01,2.442999929189682007e-01,2.393999993801116943e-01,2.097000032663345337e-01
5.000000000000000000e+00,1.632999926805496216e-01,1.253000050783157349e-01,1.243999972939491272e-01,1.548999994993209839e-01,1.427000015974044800e-01,1.264999955892562866e-01,2.612000107765197754e-01,2.458000034093856812e-01,2.357999980449676514e-01
5.250000000000000000e+00,1.255999952554702759e-01,1.703999936580657959e-01,1.776999980211257935e-01,2.293999940156936646e-01,2.029999941587448120e-01,2.061000019311904907e-01,2.578000128269195557e-01,2.592999935150146484e-01,2.518000006675720215e-01
5.500000000000000000e+00,1.416999995708465576e-01,1.366000026464462280e-01,1.427000015974044800e-01,2.358999997377395630e-01,2.355999946594238281e-01,2.107000052928924561e-01,2.745000123977661133e-01,2.579999864101409912e-01,2.592999935150146484e-01
5.750000000000000000e+00,1.606999933719635010e-01,1.548999994993209839e-01,1.378999948501586914e-01,2.293000072240829468e-01,2.210000008344650269e-01,1.930000036954879761e-01,2.712999880313873291e-01,2.338999956846237183e-01,2.666999995708465576e-01
6.000000000000000000e+00,1.679999977350234985e-01,1.576000005006790161e-01,1.694000065326690674e-01,2.292000055313110352e-01,1.836999952793121338e-01,1.765999943017959595e-01,2.998000085353851318e-01,2.752999961376190186e-01,2.777999937534332275e-01
6.250000000000000000e+00,1.218999996781349182e-01,1.826999932527542114e-01,1.999000012874603271e-01,2.637999951839447021e-01,2.276999950408935547e-01,2.454999983310699463e-01,2.991000115871429443e-01,3.052000105381011963e-01,2.797999978065490723e-01
6.500000000000000000e+00,1.405999958515167236e-01,1.632999926805496216e-01,1.792999953031539917e-01,2.375999987125396729e-01,2.469000071287155151e-01,2.597000002861022949e-01,2.944000065326690674e-01,3.028999865055084229e-01,2.910000085830688477e-01
6.750000000000000000e+00,1.634999960660934448e-01,1.805000007152557373e-01,1.727000027894973755e-01,2.913999855518341064e-01,2.456000000238418579e-01,2.610000073909759521e-01,2.953000068664550781e-01,2.782999873161315918e-01,2.800000011920928955e-01
7.000000000000000000e+00,1.934999972581863403e-01,1.755000054836273193e-01,2.053000032901763916e-01,2.795000076293945312e-01,2.361000031232833862e-01,2.234999984502792358e-01,3.172000050544738770e-01,3.156999945640563965e-01,2.770000100135803223e-01
7.250000000000000000e+00,1.620000004768371582e-01,2.031999975442886353e-01,2.354000061750411987e-01,3.070999979972839355e-01,2.583999931812286377e-01,2.472999989986419678e-01,3.291000127792358398e-01,3.118999898433685303e-01,3.005999922752380371e-01
7.500000000000000000e+00,1.626999974250793457e-01,1.803999990224838257e-01,2.181999981403350830e-01,3.122999966144561768e-01,2.554000020027160645e-01,2.365999966859817505e-01,3.161999881267547607e-01,3.285000026226043701e-01,3.014999926090240479e-01
7.750000000000000000e+00,1.740999966859817505e-01,1.918999999761581421e-01,2.345000058412551880e-01,3.402999937534332275e-01,2.563000023365020752e-01,2.689999938011169434e-01,3.359000086784362793e-01,3.352000117301940918e-01,3.276000022888183594e-01
8.000000000000000000e+00,1.527999937534332275e-01,2.004999965429306030e-01,2.437999993562698364e-01,3.197999894618988037e-01,2.489999979734420776e-01,2.552999854087829590e-01,3.434000015258789062e-01,3.395999968051910400e-01,3.332999944686889648e-01
8.250000000000000000e+00,2.055999934673309326e-01,2.252999991178512573e-01,2.567999958992004395e-01,3.125000000000000000e-01,2.822999954223632812e-01,2.996999919414520264e-01,3.353999853134155273e-01,3.463000059127807617e-01,3.339999914169311523e-01
8.500000000000000000e+00,2.001000046730041504e-01,2.062000036239624023e-01,2.628000080585479736e-01,3.310999870300292969e-01,2.899999916553497314e-01,2.919999957084655762e-01,3.278999924659729004e-01,3.413999974727630615e-01,3.454000055789947510e-01
8.750000000000000000e+00,1.906999945640563965e-01,2.144999951124191284e-01,2.657999992370605469e-01,3.483000099658966064e-01,2.971999943256378174e-01,3.230000138282775879e-01,3.501999974250793457e-01,3.406000137329101562e-01,3.152999877929687500e-01
9.000000000000000000e+00,1.812999993562698364e-01,2.225999981164932251e-01,2.694000005722045898e-01,3.467000126838684082e-01,2.958999872207641602e-01,2.912999987602233887e-01,3.650999963283538818e-01,3.643000125885009766e-01,3.698999881744384766e-01
9.250000000000000000e+00,2.558000087738037109e-01,2.527000010013580322e-01,2.601999938488006592e-01,3.416000008583068848e-01,2.978000044822692871e-01,3.174999952316284180e-01,3.646999895572662354e-01,3.409000039100646973e-01,3.544999957084655762e-01
9.500000000000000000e+00,2.276999950408935547e-01,2.368000000715255737e-01,2.757999897003173828e-01,3.438999950885772705e-01,3.190999925136566162e-01,3.443000018596649170e-01,3.705999851226806641e-01,3.704999983310699463e-01,3.492000102996826172e-01
9.750000000000000000e+00,2.374999970197677612e-01,2.352000027894973755e-01,2.838999927043914795e-01,3.829999864101409912e-01,3.415000140666961670e-01,3.564000129699707031e-01,3.576000034809112549e-01,3.438000082969665527e-01,3.129999935626983643e-01
1.000000000000000000e+01,2.327000051736831665e-01,2.356999963521957397e-01,2.906000018119812012e-01,3.562000095844268799e-01,3.206000030040740967e-01,3.416999876499176025e-01,3.743000030517578125e-01,3.844000101089477539e-01,3.612999916076660156e-01
1.025000000000000000e+01,2.703999876976013184e-01,2.480999976396560669e-01,3.003000020980834961e-01,3.508000075817108154e-01,3.298000097274780273e-01,3.607000112533569336e-01,3.713999986648559570e-01,3.662000000476837158e-01,3.407999873161315918e-01
1.050000000000000000e+01,2.653000056743621826e-01,2.472999989986419678e-01,3.084999918937683105e-01,3.709999918937683105e-01,3.641000092029571533e-01,3.368000090122222900e-01,3.756000101566314697e-01,3.799000084400177002e-01,3.795000016689300537e-01
1.075000000000000000e+01,2.561999857425689697e-01,2.608999907970428467e-01,3.204999864101409912e-01,3.819999992847442627e-01,3.880999982357025146e-01,3.860000073909759521e-01,3.914999961853027344e-01,4.036999940872192383e-01,3.664999902248382568e-01
1.100000000000000000e+01,2.441000044345855713e-01,2.653000056743621826e-01,3.199000060558319092e-01,3.883000016212463379e-01,3.716000020503997803e-01,3.671000003814697266e-01,4.013999998569488525e-01,4.174999892711639404e-01,4.088999927043914795e-01
1.125000000000000000e+01,2.883999943733215332e-01,2.736000120639801025e-01,3.052999973297119141e-01,3.698000013828277588e-01,3.695000112056732178e-01,3.779999911785125732e-01,4.072999954223632812e-01,4.106000065803527832e-01,4.131000041961669922e-01
1.150000000000000000e+01,2.752000093460083008e-01,2.732000052928924561e-01,3.325000107288360596e-01,3.912999927997589111e-01,3.463999927043914795e-01,3.840000033378601074e-01,4.099000096321105957e-01,3.795999884605407715e-01,4.020000100135803223e-01
1.175000000000000000e+01,2.707000076770782471e-01,2.813000082969665527e-01,3.391000032424926758e-01,4.068000018596649170e-01,3.853000104427337646e-01,3.995999991893768311e-01,3.761999905109405518e-01,4.002999961376190186e-01,3.837999999523162842e-01
1.200000000000000000e+01,2.667999863624572754e-01,2.849000096321105957e-01,3.061999976634979248e-01,4.128000140190124512e-01,3.905999958515167236e-01,3.840000033378601074e-01,4.232999980449676514e-01,4.453000128269195557e-01,4.187000095844268799e-01
1.225000000000000000e+01,3.300000131130218506e-01,3.066999912261962891e-01,3.425999879837036133e-01,4.034000039100646973e-01,3.768999874591827393e-01,3.623000085353851318e-01,4.196999967098236084e-01,4.199000000953674316e-01,4.122000038623809814e-01
1.250000000000000000e+01,3.080999851226806641e-01,2.955000102519989014e-01,3.528000116348266602e-01,3.804000020027160645e-01,3.648000061511993408e-01,3.849999904632568359e-01,4.149000048637390137e-01,4.154999852180480957e-01,4.140999913215637207e-01
1.275000000000000000e+01,2.890000045299530029e-01,3.068999946117401123e-01,3.535000085830688477e-01,4.221000075340270996e-01,4.023000001907348633e-01,4.296000003814697266e-01,4.117000102996826172e-01,4.264999926090240479e-01,4.271000027656555176e-01
1.300000000000000000e+01,3.059000074863433838e-01,3.046999871730804443e-01,3.145999908447265625e-01,4.153999984264373779e-01,4.074999988079071045e-01,4.192000031471252441e-01,4.595000147819519043e-01,4.663999974727630615e-01,4.474000036716461182e-01
1.325000000000000000e+01,2.942999899387359619e-01,3.213999867439270020e-01,3.564999997615814209e-01,4.056000113487243652e-01,4.194999933242797852e-01,3.991000056266784668e-01,4.388999938964843750e-01,4.388999938964843750e-01,4.257999956607818604e-01
1.350000000000000000e+01,3.165000081062316895e-01,3.165000081062316895e-01,3.585000038146972656e-01,4.163999855518341064e-01,3.955000042915344238e-01,4.041000008583068848e-01,4.381000101566314697e-01,4.158000051975250244e-01,4.332000017166137695e-01
1.375000000000000000e+01,3.125999867916107178e-01,3.124000132083892822e-01,3.601999878883361816e-01,4.426999986171722412e-01,4.411000013351440430e-01,4.454999864101409912e-01,4.625000059604644775e-01,4.347000122070312500e-01,4.266000092029571533e-01
1.400000000000000000e+01,3.237000107765197754e-01,3.070999979972839355e-01,3.314999938011169434e-01,4.300000071525573730e-01,4.309999942779541016e-01,4.393000006675720215e-01,4.758999943733215332e-01,4.711000025272369385e-01,4.546000063419342041e-01
1.425000000000000000e+01,3.420999944210052490e-01,3.257000148296356201e-01,3.711000084877014160e-01,4.329999983310699463e-01,3.797000050544738770e-01,4.176000058650970459e-01,4.862000048160552979e-01,4.600000083446502686e-01,3.952000141143798828e-01
1.450000000000000000e+01,3.583999872207641602e-01,3.314000070095062256e-01,3.621999919414520264e-01,4.169000089168548584e-01,3.655999898910522461e-01,4.034000039100646973e-01,4.675000011920928955e-01,4.404999911785125732e-01,3.986000120639801025e-01
1.475000000000000000e+01,3.382000029087066650e-01,3.319000005722045898e-01,3.722000122070312500e-01,4.620999991893768311e-01,4.228000044822692871e-01,4.532000124454498291e-01,4.352999925613403320e-01,4.593999981880187988e-01,4.413000047206878662e-01
1.500000000000000000e+01,3.490000069141387939e-01,3.474000096321105957e-01,3.553000092506408691e-01,4.679000079631805420e-01,4.381999969482421875e-01,4.508999884128570557e-01,4.668999910354614258e-01,4.954999983310699463e-01,4.593000113964080811e-01
1.525000000000000000e+01,3.657999932765960693e-01,3.486000001430511475e-01,3.907000124454498291e-01,4.528999924659729004e-01,4.264000058174133301e-01,4.334000051021575928e-01,4.666000008583068848e-01,4.787000119686126709e-01,4.560999870300292969e-01
1.550000000000000000e+01,3.772000074386596680e-01,3.513000011444091797e-01,3.896000087261199951e-01,4.357999861240386963e-01,4.183000028133392334e-01,4.309000074863433838e-01,4.501000046730041504e-01,4.650000035762786865e-01,4.413000047206878662e-01
1.575000000000000000e+01,3.709999918937683105e-01,3.546000123023986816e-01,3.880999982357025146e-01,4.668000042438507080e-01,4.630999863147735596e-01,4.647000133991241455e-01,4.584999978542327881e-01,4.420999884605407715e-01,4.593000113964080811e-01
1.600000000000000000e+01,3.871999979019165039e-01,3.585999906063079834e-01,3.734000027179718018e-01,4.672000110149383545e-01,4.639999866485595703e-01,4.596999883651733398e-01,5.019000172615051270e-01,4.968999922275543213e-01,4.905999898910522461e-01
1.625000000000000000e+01,4.041999876499176025e-01,3.565999865531921387e-01,3.966999948024749756e-01,4.507000148296356201e-01,4.471000134944915771e-01,4.216000139713287354e-01,4.758000075817108154e-01,4.977000057697296143e-01,4.765999913215637207e-01
1.650000000000000000e+01,3.892000019550323486e-01,3.713000118732452393e-01,3.889000117778778076e-01,4.307000041007995605e-01,3.957999944686889648e-01,4.041999876499176025e-01,4.733999967575073242e-01,4.774999916553497314e-01,4.641000032424926758e-01
1.675000000000000000e+01,3.732999861240386963e-01,3.675999939441680908e-01,3.574999868869781494e-01,4.675000011920928955e-01,4.449000060558319092e-01,4.618000090122222900e-01,4.875000119209289551e-01,4.823000133037567139e-01,4.715000092983245850e-01
1.700000000000000000e+01,3.932000100612640381e-01,3.605000078678131104e-01,3.948999941349029541e-01,4.740000069141387939e-01,4.776000082492828369e-01,4.681000113487243652e-01,5.141999721527099609e-01,5.320000052452087402e-01,4.909000098705291748e-01
1.725000000000000000e+01,3.996999859809875488e-01,3.680999875068664551e-01,3.961000144481658936e-01,4.663999974727630615e-01,4.578000009059906006e-01,4.415000081062316895e-01,4.948999881744384766e-01,5.072000026702880859e-01,4.805000126361846924e-01
1.750000000000000000e+01,3.959999978542327881e-01,3.819000124931335449e-01,3.959999978542327881e-01,4.548000097274780273e-01,4.435999989509582520e-01,4.634999930858612061e-01,4.954999983310699463e-01,5.134999752044677734e-01,4.643000066280364990e-01
1.775000000000000000e+01,3.790000081062316895e-01,3.824999928474426270e-01,4.023999869823455811e-01,4.945000112056732178e-01,4.934000074863433838e-01,5.011000037193298340e-01,4.923000037670135498e-01,4.878999888896942139e-01,4.672999978065490723e-01
1.800000000000000000e+01,4.120000004768371582e-01,3.856999874114990234e-01,4.309999942779541016e-01,4.918000102043151855e-01,5.084000229835510254e-01,5.008999705314636230e-01,5.220999717712402344e-01,5.360000133514404297e-01,4.988000094890594482e-01
1.825000000000000000e+01,4.210999906063079834e-01,3.826000094413757324e-01,4.203999936580657959e-01,4.756999909877777100e-01,4.645000100135803223e-01,4.566000103950500488e-01,4.792999923229217529e-01,5.270000100135803223e-01,5.008999705314636230e-01
1.850000000000000000e+01,4.248999953269958496e-01,3.797999918460845947e-01,4.104000031948089600e-01,4.383000135421752930e-01,4.695999920368194580e-01,4.677999913692474365e-01,4.670000076293945312e-01,4.907000064849853516e-01,5.097000002861022949e-01
1.875000000000000000e+01,4.106999933719635010e-01,3.810000121593475342e-01,3.932000100612640381e-01,4.720000028610229492e-01,5.126000046730041504e-01,5.008000135421752930e-01,4.876999855041503906e-01,5.121999979019165039e-01,5.109999775886535645e-01
1.900000000000000000e+01,4.169000089168548584e-01,3.869999945163726807e-01,4.239999949932098389e-01,4.869999885559082031e-01,5.156000256538391113e-01,5.091000199317932129e-01,5.248000025749206543e-01,5.447999835014343262e-01,5.388000011444091797e-01
1.925000000000000000e+01,4.205999970436096191e-01,3.896000087261199951e-01,4.205000102519989014e-01,4.864000082015991211e-01,4.747000038623809814e-01,4.911000132560729980e-01,5.131000280380249023e-01,5.027999877929687500e-01,5.103999972343444824e-01
1.950000000000000000e+01,4.235999882221221924e-01,3.946000039577484131e-01,4.260999858379364014e-01,4.636000096797943115e-01,4.553000032901763916e-01,4.745999872684478760e-01,5.006999969482421875e-01,5.160999894142150879e-01,5.051000118255615234e-01
1.975000000000000000e+01,4.183999896049499512e-01,4.065999984741210938e-01,3.874000012874603271e-01,4.932999908924102783e-01,5.105000138282775879e-01,5.202000141143798828e-01,4.943000078201293945e-01,5.115000009536743164e-01,4.995999932289123535e-01
2.000000000000000000e+01,4.050999879837036133e-01,4.083000123500823975e-01,4.174999892711639404e-01,5.078999996185302734e-01,5.120999813079833984e-01,5.328000187873840332e-01,5.322999954223632812e-01,5.457000136375427246e-01,5.332000255584716797e-01
2.025000000000000000e+01,4.156000018119812012e-01,4.036000072956085205e-01,4.172999858856201172e-01,5.016000270843505859e-01,5.105999708175659180e-01,4.984000027179718018e-01,5.159999728202819824e-01,5.526000261306762695e-01,5.146999955177307129e-01
2.050000000000000000e+01,4.264000058174133301e-01,4.120000004768371582e-01,4.180999994277954102e-01,4.672000110149383545e-01,5.030000209808349609e-01,4.916000068187713623e-01,4.945999979972839355e-01,5.343000292778015137e-01,4.961999952793121338e-01
2.075000000000000000e+01,4.147999882698059082e-01,4.253000020980834961e-01,4.059000015258789062e-01,5.210000276565551758e-01,5.371000170707702637e-01,5.162000060081481934e-01,4.916000068187713623e-01,5.382999777793884277e-01,5.042999982833862305e-01
2.100000000000000000e+01,4.239000082015991211e-01,4.259999990463256836e-01,4.375000000000000000e-01,5.321000218391418457e-01,5.365999937057495117e-01,5.346999764442443848e-01,5.383999943733215332e-01,5.612999796867370605e-01,5.449000000953674316e-01
2.125000000000000000e+01,4.422999918460845947e-01,4.298000037670135498e-01,4.411000013351440430e-01,4.979000091552734375e-01,5.097000002861022949e-01,5.026000142097473145e-01,5.131999850273132324e-01,5.325000286102294922e-01,5.360999703407287598e-01
2.150000000000000000e+01,4.429000020027160645e-01,4.332000017166137695e-01,4.431999921798706055e-01,4.573000073432922363e-01,4.803999960422515869e-01,5.084000229835510254e-01,5.177000164985656738e-01,5.433999896049499512e-01,5.073999762535095215e-01
2.175000000000000000e+01,4.282999932765960693e-01,4.465000033378601074e-01,3.860999941825866699e-01,5.051000118255615234e-01,5.267999768257141113e-01,5.458999872207641602e-01,5.248000025749206543e-01,5.225999951362609863e-01,5.124999880790710449e-01
2.200000000000000000e+01,4.343000054359436035e-01,4.514999985694885254e-01,4.273999929428100586e-01,5.245000123977661133e-01,5.321999788284301758e-01,5.461999773979187012e-01,5.594999790191650391e-01,5.676000118255615234e-01,5.447999835014343262e-01
2.225000000000000000e+01,4.480000138282775879e-01,4.406999945640563965e-01,4.361999928951263428e-01,4.945999979972839355e-01,5.108000040054321289e-01,5.060999989509582520e-01,5.489000082015991211e-01,5.418999791145324707e-01,5.437999963760375977e-01
2.250000000000000000e+01,4.361000061035156250e-01,4.528999924659729004e-01,4.481000006198883057e-01,4.898000061511993408e-01,4.988999962806701660e-01,5.138000249862670898e-01,5.361999869346618652e-01,5.367000102996826172e-01,5.135999917984008789e-01
2.275000000000000000e+01,4.370999932289123535e-01,4.537999927997589111e-01,4.253000020980834961e-01,5.270000100135803223e-01,5.516999959945678711e-01,5.523999929428100586e-01,5.264000296592712402e-01,5.417000055313110352e-01,5.141000151634216309e-01
2.300000000000000000e+01,4.417000114917755127e-01,4.569000005722045898e-01,4.580000042915344238e-01,5.292999744415283203e-01,5.552999973297119141e-01,5.494999885559082031e-01,5.559999942779541016e-01,5.842999815940856934e-01,5.512999892234802246e-01
2.325000000000000000e+01,4.609000086784362793e-01,4.336999952793121338e-01,4.555000066757202148e-01,5.170000195503234863e-01,5.087000131607055664e-01,5.135999917984008789e-01,5.260000228881835938e-01,5.612999796867370605e-01,5.643000006675720215e-01
2.350000000000000000e+01,4.623999893665313721e-01,4.449000060558319092e-01,4.487000107765197754e-01,5.080000162124633789e-01,4.970000088214874268e-01,5.041999816894531250e-01,5.332000255584716797e-01,5.605999827384948730e-01,5.515000224113464355e-01
2.375000000000000000e+01,4.551999866962432861e-01,4.510999917984008789e-01,4.083000123500823975e-01,5.407999753952026367e-01,5.378999710083007812e-01,5.519999861717224121e-01,5.512999892234802246e-01,5.544000267982482910e-01,5.457000136375427246e-01
2.400000000000000000e+01,4.591000080108642578e-01,4.602000117301940918e-01,4.496999979019165039e-01,5.482000112533569336e-01,5.522000193595886230e-01,5.641999840736389160e-01,5.744000077247619629e-01,5.842000246047973633e-01,5.706999897956848145e-01
2.425000000000000000e+01,4.806999862194061279e-01,4.496999979019165039e-01,4.607999920845031738e-01,5.299999713897705078e-01,5.153999924659729004e-01,5.182999968528747559e-01,5.557000041007995605e-01,5.659999847412109375e-01,5.478000044822692871e-01
2.450000000000000000e+01,4.693000018596649170e-01,4.672000110149383545e-01,4.526000022888183594e-01,5.246999859809875488e-01,4.923000037670135498e-01,4.837999939918518066e-01,5.547000169754028320e-01,5.644000172615051270e-01,5.450000166893005371e-01
2.475000000000000000e+01,4.720000028610229492e-01,4.740000069141387939e-01,4.147000014781951904e-01,5.572000145912170410e-01,5.282999873161315918e-01,5.407000184059143066e-01,5.551000237464904785e-01,5.719000101089477539e-01,5.507000088691711426e-01
2.500000000000000000e+01,4.643999934196472168e-01,4.749000072479248047e-01,4.526000022888183594e-01,5.637000203132629395e-01,5.440000295639038086e-01,5.654000043869018555e-01,5.857999920845031738e-01,5.827999711036682129e-01,5.728999972343444824e-01
2.525000000000000000e+01,4.771000146865844727e-01,4.586000144481658936e-01,4.609999954700469971e-01,5.343000292778015137e-01,5.394999980926513672e-01,5.303000211715698242e-01,5.576999783515930176e-01,5.583000183105468750e-01,5.439000129699707031e-01
2.550000000000000000e+01,4.817000031471252441e-01,4.819000065326690674e-01,4.541999995708465576e-01,5.354999899864196777e-01,5.421000123023986816e-01,5.120999813079833984e-01,5.338000059127807617e-01,5.676000118255615234e-01,5.661000013351440430e-01
2.575000000000000000e+01,4.864999949932098389e-01,4.823000133037567139e-01,4.178999960422515869e-01,5.677000284194946289e-01,5.716999769210815430e-01,5.612999796867370605e-01,5.393000245094299316e-01,5.285000205039978027e-01,5.605999827384948730e-01
2.600000000000000000e+01,4.724000096321105957e-01,4.801000058650970459e-01,4.736000001430511475e-01,5.748000144958496094e-01,5.746999979019165039e-01,5.776000022888183594e-01,5.859000086784362793e-01,5.764999985694885254e-01,5.838999748229980469e-01
2.625000000000000000e+01,4.905999898910522461e-01,4.474999904632568359e-01,4.740999937057495117e-01,5.491999983787536621e-01,5.303000211715698242e-01,5.273000001907348633e-01,5.594999790191650391e-01,5.508999824523925781e-01,5.708000063896179199e-01
2.650000000000000000e+01,4.902999997138977051e-01,4.661000072956085205e-01,4.724999964237213135e-01,5.174999833106994629e-01,5.257999897003173828e-01,5.288000106811523438e-01,5.551000237464904785e-01,5.547000169754028320e-01,5.242000222206115723e-01
2.675000000000000000e+01,4.880000054836273193e-01,4.763999879360198975e-01,4.490999877452850342e-01,5.623000264167785645e-01,5.691000223159790039e-01,5.684999823570251465e-01,5.382000207901000977e-01,5.601000189781188965e-01,5.552999973297119141e-01
2.700000000000000000e+01,4.454999864101409912e-01,4.833000004291534424e-01,4.887999892234802246e-01,5.799000263214111328e-01,5.805000066757202148e-01,5.874000191688537598e-01,5.799000263214111328e-01,5.929999947547912598e-01,5.878999829292297363e-01
2.725000000000000000e+01,4.796999990940093994e-01,4.517000019550323486e-01,4.891999959945678711e-01,5.562000274658203125e-01,5.580000281333923340e-01,5.626000165939331055e-01,5.680999755859375000e-01,5.766000151634216309e-01,5.582000017166137695e-01
2.750000000000000000e+01,4.878999888896942139e-01,4.862000048160552979e-01,4.833999872207641602e-01,5.389000177383422852e-01,5.529000163078308105e-01,5.286999940872192383e-01,5.606999993324279785e-01,5.773000121116638184e-01,5.792000293731689453e-01
2.775000000000000000e+01,4.733999967575073242e-01,4.860000014305114746e-01,4.539999961853027344e-01,5.828999876976013184e-01,5.824999809265136719e-01,5.762000083923339844e-01,5.483999848365783691e-01,5.683000087738037109e-01,5.726000070571899414e-01
2.800000000000000000e+01,4.580000042915344238e-01,4.873000085353851318e-01,4.835999906063079834e-01,5.832999944686889648e-01,5.922999978065490723e-01,5.821999907493591309e-01,5.917999744415283203e-01,6.003999710083007812e-01,5.949000120162963867e-01
2.825000000000000000e+01,4.911000132560729980e-01,4.955999851226806641e-01,4.846000075340270996e-01,5.475999712944030762e-01,5.519000291824340820e-01,5.608999729156494141e-01,5.885999798774719238e-01,5.899000167846679688e-01,5.591999888420104980e-01
2.850000000000000000e+01,5.002999901771545410e-01,5.027999877929687500e-01,4.839999973773956299e-01,5.309000015258789062e-01,5.493000149726867676e-01,5.392000079154968262e-01,5.899000167846679688e-01,5.788000226020812988e-01,5.529999732971191406e-01
2.875000000000000000e+01,4.977999925613403320e-01,5.042999982833862305e-01,4.444999992847442627e-01,5.855000019073486328e-01,5.888000130653381348e-01,5.867000222206115723e-01,5.861999988555908203e-01,5.731999874114990234e-01,5.339000225067138672e-01
2.900000000000000000e+01,4.600999951362609863e-01,5.094000101089477539e-01,4.966999888420104980e-01,5.863000154495239258e-01,5.961999893188476562e-01,5.965999960899353027e-01,6.175000071525573730e-01,6.053000092506408691e-01,5.817999839782714844e-01
